NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER		38	0.22742917	0.8997189	0.61220044	1.0	1.0	3975	tags=34%, list=26%, signal=46%	
BIOCARTA_ASBCELL_PATHWAY	BIOCARTA_ASBCELL_PATHWAY		9	0.33552098	0.89948237	0.5772727	1.0	1.0	1159	tags=22%, list=8%, signal=24%	
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY	REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY		12	0.31811562	0.8982329	0.59002167	1.0	1.0	3210	tags=33%, list=21%, signal=42%	
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION		13	0.30550146	0.89729625	0.6160714	1.0	1.0	3210	tags=31%, list=21%, signal=39%	
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY		27	0.25014332	0.8960239	0.61538464	1.0	1.0	2169	tags=22%, list=14%, signal=26%	
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE		14	0.30004746	0.8950902	0.61383927	1.0	1.0	596	tags=14%, list=4%, signal=15%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES		43	0.21629407	0.8942805	0.64425164	1.0	1.0	5092	tags=44%, list=33%, signal=66%	
REACTOME_PROTEIN_LIPOYLATION	REACTOME_PROTEIN_LIPOYLATION		10	0.33909068	0.8939924	0.6039823	1.0	1.0	3970	tags=40%, list=26%, signal=54%	
REACTOME_SNRNP_ASSEMBLY	REACTOME_SNRNP_ASSEMBLY		49	0.21804932	0.89175034	0.6682135	1.0	1.0	4508	tags=43%, list=29%, signal=60%	
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION		117	0.18149187	0.8846915	0.73955774	1.0	1.0	5423	tags=44%, list=35%, signal=67%	
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE		33	0.23767807	0.8844451	0.62142855	1.0	1.0	1090	tags=15%, list=7%, signal=16%	
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE		23	0.25520316	0.8823691	0.6511628	1.0	1.0	3687	tags=39%, list=24%, signal=51%	
REACTOME_MISMATCH_REPAIR	REACTOME_MISMATCH_REPAIR		15	0.29279292	0.8812763	0.61864406	1.0	1.0	2331	tags=20%, list=15%, signal=24%	
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY		52	0.21056916	0.8767355	0.67963386	1.0	1.0	4236	tags=33%, list=27%, signal=45%	
REACTOME_G0_AND_EARLY_G1	REACTOME_G0_AND_EARLY_G1		16	0.28562927	0.87588793	0.6168421	1.0	1.0	1214	tags=13%, list=8%, signal=14%	
REACTOME_FLT3_SIGNALING	REACTOME_FLT3_SIGNALING		30	0.239019	0.8690275	0.66139954	1.0	1.0	2059	tags=20%, list=13%, signal=23%	
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION		11	0.31255144	0.8674405	0.64208245	1.0	1.0	1883	tags=27%, list=12%, signal=31%	
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7		5	0.41640174	0.8648281	0.614	1.0	1.0	8999	tags=100%, list=58%, signal=240%	
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS	REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS		7	0.3596133	0.8643325	0.6528736	1.0	1.0	9875	tags=100%, list=64%, signal=278%	
WP_FATTY_ACID_OXIDATION	WP_FATTY_ACID_OXIDATION		10	0.3334771	0.8639422	0.62857145	1.0	1.0	1885	tags=20%, list=12%, signal=23%	
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION		6	0.38705593	0.85786784	0.64314514	1.0	1.0	3303	tags=33%, list=21%, signal=42%	
REACTOME_APOPTOTIC_EXECUTION_PHASE	REACTOME_APOPTOTIC_EXECUTION_PHASE		42	0.2187806	0.8573231	0.7011236	1.0	1.0	4895	tags=45%, list=32%, signal=66%	
REACTOME_RECEPTOR_MEDIATED_MITOPHAGY	REACTOME_RECEPTOR_MEDIATED_MITOPHAGY		11	0.31390774	0.8571468	0.64946234	1.0	1.0	4850	tags=55%, list=31%, signal=80%	
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION	REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION		10	0.31670988	0.85666573	0.6268657	1.0	1.0	2611	tags=40%, list=17%, signal=48%	
REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2	REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2		7	0.3509009	0.85441726	0.6038544	1.0	1.0	2608	tags=43%, list=17%, signal=52%	
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS	REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS		11	0.30926463	0.8537719	0.64208245	1.0	1.0	1497	tags=18%, list=10%, signal=20%	
REACTOME_REGULATION_OF_PYRUVATE_METABOLISM	REACTOME_REGULATION_OF_PYRUVATE_METABOLISM		31	0.23270558	0.8523722	0.7099057	1.0	1.0	4850	tags=45%, list=31%, signal=66%	
BIOCARTA_GABA_PATHWAY	BIOCARTA_GABA_PATHWAY		6	0.37886068	0.85115755	0.6636971	1.0	1.0	9578	tags=100%, list=62%, signal=264%	
REACTOME_MITOTIC_PROMETAPHASE	REACTOME_MITOTIC_PROMETAPHASE		187	0.15806529	0.84826696	0.8740741	1.0	1.0	5256	tags=39%, list=34%, signal=58%	
BIOCARTA_PLATELETAPP_PATHWAY	BIOCARTA_PLATELETAPP_PATHWAY		5	0.39797574	0.8417534	0.64551425	1.0	1.0	9283	tags=100%, list=60%, signal=251%	
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1		43	0.2106495	0.8413806	0.7139423	1.0	1.0	3210	tags=26%, list=21%, signal=32%	
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA		21	0.24881464	0.8399647	0.6997691	1.0	1.0	2264	tags=19%, list=15%, signal=22%	
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM		76	0.18313877	0.83984697	0.79197997	1.0	1.0	5026	tags=42%, list=33%, signal=62%	
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	REACTOME_SEPARATION_OF_SISTER_CHROMATIDS		180	0.15773427	0.83883876	0.875	1.0	1.0	5256	tags=38%, list=34%, signal=57%	
REACTOME_UCH_PROTEINASES	REACTOME_UCH_PROTEINASES		92	0.17741807	0.8383223	0.8255528	1.0	1.0	4339	tags=28%, list=28%, signal=39%	
REACTOME_INTRAFLAGELLAR_TRANSPORT	REACTOME_INTRAFLAGELLAR_TRANSPORT		49	0.20418799	0.8380923	0.76651984	1.0	1.0	3951	tags=33%, list=26%, signal=44%	
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR	REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR		5	0.39940313	0.83791614	0.68161434	1.0	1.0	9261	tags=100%, list=60%, signal=250%	
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION		45	0.20574968	0.83649915	0.74401915	1.0	1.0	1758	tags=20%, list=11%, signal=23%	
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE		218	0.15373932	0.8348151	0.9104478	1.0	1.0	5423	tags=40%, list=35%, signal=61%	
REACTOME_CALCINEURIN_ACTIVATES_NFAT	REACTOME_CALCINEURIN_ACTIVATES_NFAT		10	0.315968	0.8340835	0.64091855	1.0	1.0	4058	tags=50%, list=26%, signal=68%	
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42		16	0.27214915	0.83293027	0.67102396	1.0	1.0	3395	tags=31%, list=22%, signal=40%	
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR		77	0.18246476	0.8320746	0.80904526	1.0	1.0	3210	tags=23%, list=21%, signal=29%	
REACTOME_INTERLEUKIN_7_SIGNALING	REACTOME_INTERLEUKIN_7_SIGNALING		19	0.26391596	0.83136964	0.6827133	1.0	1.0	1681	tags=21%, list=11%, signal=24%	
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING		8	0.3343969	0.8306866	0.65767634	1.0	1.0	3386	tags=50%, list=22%, signal=64%	
REACTOME_DNA_REPLICATION	REACTOME_DNA_REPLICATION		125	0.16629738	0.8299341	0.87862796	1.0	1.0	4417	tags=29%, list=29%, signal=40%	
REACTOME_PTEN_REGULATION	REACTOME_PTEN_REGULATION		93	0.17571102	0.8283304	0.8459716	1.0	1.0	2925	tags=20%, list=19%, signal=25%	
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION		12	0.293804	0.82807434	0.6746725	1.0	1.0	3026	tags=33%, list=20%, signal=41%	
BIOCARTA_MAL_PATHWAY	BIOCARTA_MAL_PATHWAY		15	0.27953386	0.82552534	0.6873614	1.0	1.0	2970	tags=33%, list=19%, signal=41%	
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	REACTOME_FOXO_MEDIATED_TRANSCRIPTION		19	0.26204583	0.8234638	0.6991342	1.0	1.0	1952	tags=21%, list=13%, signal=24%	
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION		83	0.1791011	0.8228938	0.83253586	1.0	1.0	4284	tags=30%, list=28%, signal=41%	
BIOCARTA_EIF2_PATHWAY	BIOCARTA_EIF2_PATHWAY		9	0.31816423	0.81994903	0.68546635	1.0	1.0	5331	tags=56%, list=35%, signal=85%	
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT	REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT		19	0.25514254	0.8192418	0.6955603	1.0	1.0	3031	tags=37%, list=20%, signal=46%	
BIOCARTA_FBW7_PATHWAY	BIOCARTA_FBW7_PATHWAY		8	0.3352803	0.8164166	0.7008734	1.0	1.0	1451	tags=25%, list=9%, signal=28%	
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION		17	0.26305902	0.8146176	0.7152318	1.0	1.0	4995	tags=47%, list=32%, signal=70%	
BIOCARTA_PML_PATHWAY	BIOCARTA_PML_PATHWAY		17	0.2589705	0.8126877	0.75336325	1.0	1.0	1972	tags=29%, list=13%, signal=34%	
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE		90	0.17244744	0.8072615	0.8697789	1.0	1.0	4373	tags=29%, list=28%, signal=40%	
REACTOME_SERINE_BIOSYNTHESIS	REACTOME_SERINE_BIOSYNTHESIS		7	0.3370806	0.8054448	0.69166666	1.0	1.0	5178	tags=57%, list=34%, signal=86%	
REACTOME_PDH_COMPLEX_SYNTHESIZES_ACETYL_COA_FROM_PYR	REACTOME_PDH_COMPLEX_SYNTHESIZES_ACETYL_COA_FROM_PYR		5	0.372599	0.80459356	0.7086093	1.0	1.0	4194	tags=40%, list=27%, signal=55%	
REACTOME_PROTEIN_METHYLATION	REACTOME_PROTEIN_METHYLATION		19	0.24437313	0.80418885	0.74572647	1.0	1.0	3869	tags=42%, list=25%, signal=56%	
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION		25	0.22996354	0.8035362	0.76339287	1.0	1.0	3727	tags=32%, list=24%, signal=42%	
REACTOME_SMOOTH_MUSCLE_CONTRACTION	REACTOME_SMOOTH_MUSCLE_CONTRACTION		22	0.23746382	0.8017724	0.7592593	1.0	1.0	3149	tags=32%, list=20%, signal=40%	
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS	REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS		6	0.35210583	0.7980469	0.70528454	1.0	1.0	4806	tags=50%, list=31%, signal=73%	
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE		20	0.24763565	0.7977404	0.75545853	1.0	1.0	2717	tags=25%, list=18%, signal=30%	
REACTOME_RHOBTB_GTPASE_CYCLE	REACTOME_RHOBTB_GTPASE_CYCLE		34	0.20529543	0.7974299	0.7903226	1.0	1.0	4700	tags=44%, list=30%, signal=63%	
REACTOME_VITAMIN_C_ASCORBATE_METABOLISM	REACTOME_VITAMIN_C_ASCORBATE_METABOLISM		8	0.31730664	0.7942106	0.72943723	1.0	1.0	1951	tags=25%, list=13%, signal=29%	
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1		73	0.17072532	0.7882066	0.8886139	1.0	1.0	2925	tags=19%, list=19%, signal=24%	
REACTOME_G1_S_TRANSITION	REACTOME_G1_S_TRANSITION		104	0.1623439	0.7862347	0.8735363	1.0	1.0	3210	tags=20%, list=21%, signal=25%	
REACTOME_METABOLISM_OF_STEROID_HORMONES	REACTOME_METABOLISM_OF_STEROID_HORMONES		20	0.23634706	0.7855761	0.7677725	1.0	1.0	700	tags=15%, list=5%, signal=16%	
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE		10	0.29192144	0.7844417	0.7169811	1.0	1.0	4675	tags=50%, list=30%, signal=72%	
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR		21	0.23738728	0.7841202	0.7659091	1.0	1.0	4417	tags=38%, list=29%, signal=53%	
BIOCARTA_CTCF_PATHWAY	BIOCARTA_CTCF_PATHWAY		22	0.23019844	0.78361964	0.78911567	1.0	1.0	4250	tags=45%, list=28%, signal=63%	
REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION	REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION		12	0.27389333	0.78360444	0.7659575	1.0	1.0	3845	tags=33%, list=25%, signal=44%	
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE		17	0.25521514	0.7816971	0.76645434	1.0	1.0	3687	tags=41%, list=24%, signal=54%	
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION		129	0.155483	0.7804205	0.92741936	1.0	1.0	3210	tags=19%, list=21%, signal=24%	
BIOCARTA_PELP1_PATHWAY	BIOCARTA_PELP1_PATHWAY		5	0.36724967	0.77697	0.74242425	1.0	1.0	1373	tags=20%, list=9%, signal=22%	
WP_BMP_SIGNALING_PATHWAY_IN_EYELID_DEVELOPMENT	WP_BMP_SIGNALING_PATHWAY_IN_EYELID_DEVELOPMENT		9	0.3019009	0.775389	0.76371306	1.0	1.0	2684	tags=44%, list=17%, signal=54%	
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS		20	0.24127902	0.77505934	0.79464287	1.0	1.0	5323	tags=50%, list=35%, signal=76%	
BIOCARTA_FAS_PATHWAY	BIOCARTA_FAS_PATHWAY		28	0.21612231	0.774998	0.7877358	1.0	1.0	2684	tags=21%, list=17%, signal=26%	
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES		7	0.33041415	0.7727819	0.7409639	1.0	1.0	1562	tags=29%, list=10%, signal=32%	
REACTOME_NOD1_2_SIGNALING_PATHWAY	REACTOME_NOD1_2_SIGNALING_PATHWAY		32	0.20390232	0.77253544	0.8122363	1.0	1.0	3783	tags=34%, list=25%, signal=45%	
WP_DISTAL_CONVOLUTED_TUBULE_1_DCT1_CELL	WP_DISTAL_CONVOLUTED_TUBULE_1_DCT1_CELL		5	0.368519	0.76919	0.7297297	1.0	1.0	1536	tags=20%, list=10%, signal=22%	
BIOCARTA_CIRCADIAN_PATHWAY	BIOCARTA_CIRCADIAN_PATHWAY		6	0.3388268	0.7683114	0.7357294	1.0	1.0	10195	tags=100%, list=66%, signal=295%	
BIOCARTA_AKAP95_PATHWAY	BIOCARTA_AKAP95_PATHWAY		10	0.2894172	0.76537406	0.7642105	1.0	1.0	300	tags=10%, list=2%, signal=10%	
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION		32	0.20383424	0.7611383	0.8436782	1.0	1.0	1169	tags=13%, list=8%, signal=13%	
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS		75	0.16560827	0.7600093	0.9100257	1.0	1.0	4373	tags=27%, list=28%, signal=37%	
BIOCARTA_BBCELL_PATHWAY	BIOCARTA_BBCELL_PATHWAY		6	0.32947147	0.75755274	0.7478261	1.0	1.0	751	tags=17%, list=5%, signal=18%	
REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA	REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA		8	0.29338095	0.7518098	0.7910448	1.0	1.0	10896	tags=100%, list=71%, signal=341%	
BIOCARTA_CTBP1_PATHWAY	BIOCARTA_CTBP1_PATHWAY		8	0.30451506	0.7516384	0.73491377	1.0	1.0	2076	tags=25%, list=13%, signal=29%	
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE		7	0.31338388	0.7497426	0.75757575	1.0	1.0	352	tags=14%, list=2%, signal=15%	
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX	REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX		12	0.26742533	0.7480379	0.78826	1.0	1.0	4742	tags=42%, list=31%, signal=60%	
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO	REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO		10	0.2778137	0.74757427	0.8044944	1.0	1.0	2436	tags=20%, list=16%, signal=24%	
REACTOME_ONCOGENE_INDUCED_SENESCENCE	REACTOME_ONCOGENE_INDUCED_SENESCENCE		17	0.22693345	0.7443954	0.82327586	1.0	1.0	11922	tags=100%, list=77%, signal=441%	
REACTOME_REGULATION_OF_TP53_ACTIVITY	REACTOME_REGULATION_OF_TP53_ACTIVITY		145	0.14372218	0.74352545	0.9775	1.0	1.0	3374	tags=21%, list=22%, signal=27%	
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION	REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION		12	0.26532656	0.74317926	0.7995546	1.0	1.0	3854	tags=33%, list=25%, signal=44%	
BIOCARTA_ERBB3_PATHWAY	BIOCARTA_ERBB3_PATHWAY		5	0.34933314	0.74261975	0.7928287	1.0	1.0	2113	tags=40%, list=14%, signal=46%	
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY		65	0.16720721	0.7425907	0.92671394	1.0	1.0	2925	tags=20%, list=19%, signal=25%	
REACTOME_HISTIDINE_CATABOLISM	REACTOME_HISTIDINE_CATABOLISM		5	0.34393033	0.7374511	0.8150685	1.0	1.0	4361	tags=60%, list=28%, signal=84%	
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS		85	0.1602227	0.73605615	0.9376499	1.0	1.0	4540	tags=27%, list=29%, signal=38%	
BIOCARTA_LONGEVITY_PATHWAY	BIOCARTA_LONGEVITY_PATHWAY		13	0.24853797	0.7334677	0.8411215	1.0	1.0	1445	tags=15%, list=9%, signal=17%	
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN		69	0.16222477	0.73273534	0.92654026	1.0	1.0	4312	tags=28%, list=28%, signal=38%	
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE	REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE		25	0.20731609	0.73119617	0.8535469	1.0	1.0	3845	tags=32%, list=25%, signal=43%	
WP_GPCRS_SMALL_LIGAND	WP_GPCRS_SMALL_LIGAND		12	0.26319724	0.7310071	0.8121086	1.0	1.0	500	tags=8%, list=3%, signal=9%	
WP_G13_SIGNALING_PATHWAY	WP_G13_SIGNALING_PATHWAY		32	0.1924142	0.7294543	0.8967033	1.0	1.0	4636	tags=47%, list=30%, signal=67%	
REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9	REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9		5	0.35048333	0.72736704	0.8080169	1.0	1.0	10015	tags=100%, list=65%, signal=285%	
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS		60	0.16900766	0.7273295	0.9166667	1.0	1.0	4136	tags=33%, list=27%, signal=45%	
REACTOME_DUAL_INCISION_IN_GG_NER	REACTOME_DUAL_INCISION_IN_GG_NER		42	0.18082929	0.7264325	0.9139785	1.0	1.0	5150	tags=40%, list=33%, signal=61%	
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT		31	0.19720651	0.7252562	0.90205014	1.0	1.0	2649	tags=23%, list=17%, signal=27%	
REACTOME_DNA_REPLICATION_INITIATION	REACTOME_DNA_REPLICATION_INITIATION		8	0.29351085	0.72343355	0.82969433	1.0	1.0	5129	tags=50%, list=33%, signal=75%	
REACTOME_REGULATED_NECROSIS	REACTOME_REGULATED_NECROSIS		52	0.17554422	0.7223397	0.9063291	1.0	1.0	4246	tags=31%, list=28%, signal=42%	
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION		24	0.20546	0.7204344	0.8802661	1.0	1.0	3135	tags=25%, list=20%, signal=31%	
REACTOME_SIGNALING_BY_FGFR2	REACTOME_SIGNALING_BY_FGFR2		47	0.17588672	0.7194552	0.91972476	1.0	1.0	4811	tags=38%, list=31%, signal=55%	
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1		22	0.21457958	0.7179758	0.8370536	1.0	1.0	3783	tags=32%, list=25%, signal=42%	
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX		13	0.25090015	0.71759284	0.85927504	1.0	1.0	5315	tags=46%, list=34%, signal=70%	
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS		9	0.27656758	0.71666336	0.8201285	1.0	1.0	4559	tags=44%, list=30%, signal=63%	
REACTOME_DNA_REPLICATION_PRE_INITIATION	REACTOME_DNA_REPLICATION_PRE_INITIATION		99	0.14858915	0.71495867	0.96805894	1.0	1.0	4417	tags=27%, list=29%, signal=38%	
REACTOME_POLYMERASE_SWITCHING	REACTOME_POLYMERASE_SWITCHING		14	0.23836622	0.71332586	0.8648069	1.0	1.0	3814	tags=36%, list=25%, signal=47%	
REACTOME_RECYCLING_OF_EIF2_GDP	REACTOME_RECYCLING_OF_EIF2_GDP		8	0.2917586	0.7111116	0.82441115	1.0	1.0	10921	tags=100%, list=71%, signal=343%	
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1		10	0.26216045	0.71094644	0.82522124	1.0	1.0	6093	tags=70%, list=40%, signal=116%	
