NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_SIGNALING_BY_TGFBR3	REACTOME_SIGNALING_BY_TGFBR3		16	-0.4294001	-1.294237	0.13733076	0.32273003	1.0	3748	tags=50%, list=24%, signal=66%	
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION		11	-0.47462124	-1.2924973	0.14619882	0.32464278	1.0	4974	tags=64%, list=32%, signal=94%	
WP_ALPHA_6_BETA_4_INTEGRIN_SIGNALING_PATHWAY	WP_ALPHA_6_BETA_4_INTEGRIN_SIGNALING_PATHWAY		52	-0.316278	-1.2923018	0.10325048	0.3241388	1.0	4974	tags=48%, list=32%, signal=71%	
WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS	WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS		8	-0.52069944	-1.2919855	0.17515275	0.32389456	1.0	4901	tags=63%, list=32%, signal=92%	
REACTOME_RAC3_GTPASE_CYCLE	REACTOME_RAC3_GTPASE_CYCLE		78	-0.29337022	-1.2882795	0.076481834	0.32889292	1.0	4309	tags=37%, list=28%, signal=51%	
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH		21	-0.3942677	-1.2873642	0.15400411	0.3295502	1.0	2216	tags=33%, list=14%, signal=39%	
BIOCARTA_LYMPHOCYTE_PATHWAY	BIOCARTA_LYMPHOCYTE_PATHWAY		9	-0.509327	-1.2872379	0.18023255	0.32899657	1.0	3288	tags=67%, list=21%, signal=85%	
REACTOME_SULFIDE_OXIDATION_TO_SULFATE	REACTOME_SULFIDE_OXIDATION_TO_SULFATE		5	-0.6141633	-1.2862629	0.1870229	0.32968372	1.0	3673	tags=60%, list=24%, signal=79%	
REACTOME_PLASMA_LIPOPROTEIN_REMODELING	REACTOME_PLASMA_LIPOPROTEIN_REMODELING		14	-0.4432503	-1.2861644	0.16532259	0.32910624	1.0	3175	tags=50%, list=21%, signal=63%	
REACTOME_TGFBR3_PTM_REGULATION	REACTOME_TGFBR3_PTM_REGULATION		8	-0.53960973	-1.2849896	0.18775511	0.33024818	1.0	3748	tags=75%, list=24%, signal=99%	
REACTOME_INTERLEUKIN_35_SIGNALLING	REACTOME_INTERLEUKIN_35_SIGNALLING		9	-0.49572173	-1.284857	0.16396761	0.32966453	1.0	3866	tags=67%, list=25%, signal=89%	
